10/23/2018
7:17:41 PM

0, CH+=0, CH-=199, Range=+/-10, y=a


Time	v0	y0
16.918000	0.208540	0.208540
16.920000	0.198358	0.198358
16.922000	0.147446	0.147446
16.924000	0.065987	0.065987
16.926000	-0.005290	-0.005290
16.928000	-0.030746	-0.030746
16.930000	-0.020563	-0.020563
16.932000	0.035440	0.035440
16.934000	0.132172	0.132172
16.936000	0.172902	0.172902
16.938000	0.208540	0.208540
16.940000	0.198358	0.198358
16.942000	0.147446	0.147446
16.944000	0.055805	0.055805
16.946000	-0.000199	-0.000199
16.948000	-0.025654	-0.025654
16.950000	-0.030746	-0.030746
16.952000	0.015075	0.015075
16.954000	0.106716	0.106716
16.956000	0.172902	0.172902
16.958000	0.198358	0.198358
16.960000	0.188175	0.188175
16.962000	0.142355	0.142355
16.964000	0.055805	0.055805
16.966000	-0.010381	-0.010381
16.968000	-0.035837	-0.035837
16.970000	-0.015472	-0.015472
16.972000	0.035440	0.035440
16.974000	0.127081	0.127081
16.976000	0.177993	0.177993
16.978000	0.203449	0.203449
16.980000	0.188175	0.188175
16.982000	0.137264	0.137264
16.984000	0.040531	0.040531
16.986000	-0.015472	-0.015472
16.988000	-0.035837	-0.035837
16.990000	-0.020563	-0.020563
16.992000	0.030349	0.030349
16.994000	0.132172	0.132172
16.996000	0.177993	0.177993
16.998000	0.193267	0.193267
17.000000	0.188175	0.188175
17.002000	0.142355	0.142355
17.004000	0.045622	0.045622
17.006000	-0.010381	-0.010381
17.008000	-0.025654	-0.025654
17.010000	-0.015472	-0.015472
17.012000	0.035440	0.035440
17.014000	0.132172	0.132172
17.016000	0.183084	0.183084
17.018000	0.203449	0.203449
17.020000	0.198358	0.198358
17.022000	0.152537	0.152537
17.024000	0.030349	0.030349
17.026000	-0.020563	-0.020563
17.028000	-0.030746	-0.030746
17.030000	-0.025654	-0.025654
17.032000	0.035440	0.035440
17.034000	0.132172	0.132172
17.036000	0.183084	0.183084
17.038000	0.193267	0.193267
17.040000	0.177993	0.177993
17.042000	0.132172	0.132172
17.044000	0.030349	0.030349
17.046000	-0.020563	-0.020563
17.048000	-0.040928	-0.040928
17.050000	-0.015472	-0.015472
17.052000	0.040531	0.040531
17.054000	0.137264	0.137264
17.056000	0.183084	0.183084
17.058000	0.198358	0.198358
17.060000	0.177993	0.177993
17.062000	0.132172	0.132172
17.064000	0.030349	0.030349
17.066000	-0.020563	-0.020563
17.068000	-0.030746	-0.030746
17.070000	-0.015472	-0.015472
17.072000	0.045622	0.045622
17.074000	0.142355	0.142355
17.076000	0.188175	0.188175
17.078000	0.203449	0.203449
17.080000	0.193267	0.193267
17.082000	0.132172	0.132172
17.084000	0.020166	0.020166
17.086000	-0.020563	-0.020563
17.088000	-0.040928	-0.040928
17.090000	-0.020563	-0.020563
17.092000	0.040531	0.040531
17.094000	0.132172	0.132172
17.096000	0.177993	0.177993
17.098000	0.198358	0.198358
17.100000	0.177993	0.177993
17.102000	0.127081	0.127081
17.104000	0.040531	0.040531
17.106000	-0.010381	-0.010381
17.108000	-0.030746	-0.030746
17.110000	-0.005290	-0.005290
17.112000	0.065987	0.065987
17.114000	0.142355	0.142355
17.116000	0.188175	0.188175
17.118000	0.198358	0.198358
17.120000	0.177993	0.177993
17.122000	0.127081	0.127081
17.124000	0.030349	0.030349
17.126000	-0.025654	-0.025654
17.128000	-0.046019	-0.046019
17.130000	-0.010381	-0.010381
17.132000	0.050713	0.050713
17.134000	0.142355	0.142355
17.136000	0.193267	0.193267
17.138000	0.198358	0.198358
17.140000	0.172902	0.172902
17.142000	0.111808	0.111808
17.144000	0.015075	0.015075
17.146000	-0.030746	-0.030746
17.148000	-0.035837	-0.035837
