11/13/2018
7:38:34 PM

0, CH+=0, CH-=199, Range=+/-10, y=a
1, CH+=1, CH-=199, Range=+/-10, y=b
2, CH+=2, CH-=199, Range=+/-10, y=c
3, CH+=3, CH-=199, Range=+/-10, y=d


Time	v0	v1	v2	v3	y0	y1	y2	y3
28.300000	1.838135	2.770528	0.345727	0.249162	1.838135	2.770528	0.345727	0.249162
28.310000	1.817843	2.765457	0.112435	0.102168	1.817843	2.765457	0.112435	0.102168
28.320000	1.827989	2.770528	0.112435	0.152856	1.827989	2.770528	0.112435	0.152856
28.330000	1.817843	2.780671	-0.039712	-0.054962	1.817843	2.780671	-0.039712	-0.054962
28.340000	1.838135	2.775600	0.158079	0.142718	1.838135	2.775600	0.158079	0.142718
28.350000	1.817843	2.765457	-0.090428	-0.054962	1.817843	2.765457	-0.090428	-0.054962
28.360000	1.817843	2.770528	-0.156358	-0.156337	1.817843	2.770528	-0.156358	-0.156337
28.370000	1.817843	2.760386	-0.369364	-0.343879	1.817843	2.760386	-0.369364	-0.343879
28.380000	1.807697	2.760386	-0.491081	-0.267849	1.807697	2.760386	-0.491081	-0.267849
28.390000	1.807697	2.760386	-0.602655	-0.470598	1.807697	2.760386	-0.602655	-0.470598
28.400000	1.812770	2.760386	-0.475866	-0.379361	1.812770	2.760386	-0.475866	-0.379361
28.410000	1.802624	2.770528	-0.628013	-0.465529	1.802624	2.770528	-0.628013	-0.465529
28.420000	1.822916	2.760386	-0.389650	-0.272917	1.822916	2.760386	-0.389650	-0.272917
28.430000	1.802624	2.765457	-0.607727	-0.191818	1.802624	2.765457	-0.607727	-0.191818
28.440000	1.812770	2.765457	-0.496153	-0.141130	1.812770	2.765457	-0.496153	-0.141130
28.450000	1.812770	2.765457	-0.501224	-0.186749	1.812770	2.765457	-0.501224	-0.186749
28.460000	1.812770	2.760386	-0.384578	-0.075237	1.812770	2.760386	-0.384578	-0.075237
28.470000	1.807697	2.760386	-0.516439	-0.394567	1.807697	2.760386	-0.516439	-0.394567
28.480000	1.807697	2.765457	-0.394721	-0.232368	1.807697	2.765457	-0.394721	-0.232368
28.490000	1.812770	2.770528	-0.440365	-0.308398	1.812770	2.770528	-0.440365	-0.308398
28.500000	1.817843	2.775600	-0.232431	-0.115787	1.817843	2.775600	-0.232431	-0.115787
28.510000	1.807697	2.765457	-0.369364	-0.227299	1.807697	2.765457	-0.369364	-0.227299
28.520000	1.817843	2.770528	-0.278075	-0.293192	1.817843	2.770528	-0.278075	-0.293192
28.530000	1.812770	2.770528	-0.369364	-0.359086	1.812770	2.770528	-0.369364	-0.359086
28.540000	1.812770	2.760386	-0.267932	-0.252642	1.812770	2.760386	-0.267932	-0.252642
28.550000	1.802624	2.765457	-0.450509	-0.318536	1.802624	2.765457	-0.450509	-0.318536
28.560000	1.807697	2.765457	-0.399793	-0.186749	1.807697	2.765457	-0.399793	-0.186749
28.570000	1.802624	2.765457	-0.460652	-0.343879	1.802624	2.765457	-0.460652	-0.343879
28.580000	1.827989	2.765457	-0.146215	-0.034687	1.827989	2.765457	-0.146215	-0.034687
28.590000	1.817843	2.760386	-0.207074	-0.176612	1.817843	2.760386	-0.207074	-0.176612
28.600000	1.822916	2.765457	-0.085356	-0.100581	1.822916	2.765457	-0.085356	-0.100581
28.610000	1.817843	2.765457	-0.146215	-0.171543	1.817843	2.765457	-0.146215	-0.171543
28.620000	1.807697	2.765457	-0.191859	-0.049893	1.807697	2.765457	-0.191859	-0.049893
28.630000	1.812770	2.765457	-0.227360	-0.181680	1.812770	2.765457	-0.227360	-0.181680
28.640000	1.817843	2.760386	-0.110714	-0.044825	1.817843	2.760386	-0.110714	-0.044825
28.650000	1.812770	2.770528	-0.196930	-0.115787	1.812770	2.770528	-0.196930	-0.115787
28.660000	1.822916	2.770528	-0.024497	0.081894	1.822916	2.770528	-0.024497	0.081894
28.670000	1.807697	2.765457	-0.232431	0.005863	1.807697	2.765457	-0.232431	0.005863
28.680000	1.812770	2.770528	-0.161430	0.076825	1.812770	2.770528	-0.161430	0.076825
28.690000	1.817843	2.765457	-0.176644	0.000794	1.817843	2.765457	-0.176644	0.000794
28.700000	1.812770	2.765457	-0.100571	0.097100	1.812770	2.765457	-0.100571	0.097100
28.710000	1.812770	2.765457	-0.202002	-0.166474	1.812770	2.765457	-0.202002	-0.166474
28.720000	1.812770	2.765457	-0.136072	-0.136062	1.812770	2.765457	-0.136072	-0.136062
