9/18/2018
2:44:36 PM

0, CH+=0, CH-=199, Range=+/-10, y=a


Time	v0	y0
4.960000	0.678806	0.678806
4.970000	0.663625	0.663625
4.980000	0.724351	0.724351
4.990000	0.699049	0.699049
5.000000	0.769896	0.769896
5.010000	0.754714	0.754714
5.020000	0.795198	0.795198
5.030000	0.774956	0.774956
5.040000	0.825561	0.825561
5.050000	0.795198	0.795198
5.060000	0.850864	0.850864
5.070000	0.820501	0.820501
5.080000	0.871106	0.871106
5.090000	0.855925	0.855925
5.100000	0.906530	0.906530
5.110000	0.886288	0.886288
5.120000	0.931832	0.931832
5.130000	0.911590	0.911590
5.140000	0.967256	0.967256
5.150000	0.936893	0.936893
5.160000	0.982437	0.982437
5.170000	0.957135	0.957135
5.180000	0.992558	0.992558
5.190000	0.972316	0.972316
5.200000	1.007740	1.007740
5.210000	0.987498	0.987498
5.220000	1.033043	1.033043
5.230000	1.002680	1.002680
5.240000	1.058345	1.058345
5.250000	1.033043	1.033043
5.260000	1.083648	1.083648
5.270000	1.058345	1.058345
5.280000	1.093769	1.093769
5.290000	1.002680	1.002680
5.300000	0.911590	0.911590
5.310000	0.678806	0.678806
5.320000	0.446023	0.446023
5.330000	0.112029	0.112029
5.340000	-0.181481	-0.181481
5.350000	-0.510415	-0.510415
5.360000	-0.758380	-0.758380
5.370000	-1.021527	-1.021527
5.380000	-1.168282	-1.168282
5.390000	-1.345400	-1.345400
5.400000	-1.396005	-1.396005
5.410000	-1.466852	-1.466852
5.420000	-1.441550	-1.441550
5.430000	-1.441550	-1.441550
5.440000	-1.360582	-1.360582
5.450000	-1.309976	-1.309976
5.460000	-1.193585	-1.193585
5.470000	-1.153100	-1.153100
5.480000	-1.056951	-1.056951
5.490000	-1.026588	-1.026588
5.500000	-0.945619	-0.945619
5.510000	-0.920317	-0.920317
5.520000	-0.849469	-0.849469
5.530000	-0.844409	-0.844409
5.540000	-0.793804	-0.793804
5.550000	-0.783683	-0.783683
5.560000	-0.712836	-0.712836
5.570000	-0.697654	-0.697654
5.580000	-0.647049	-0.647049
5.590000	-0.647049	-0.647049
5.600000	-0.611625	-0.611625
5.610000	-0.616686	-0.616686
5.620000	-0.586323	-0.586323
5.630000	-0.601504	-0.601504
5.640000	-0.566081	-0.566081
5.650000	-0.581262	-0.581262
5.660000	-0.540778	-0.540778
5.670000	-0.555960	-0.555960
5.680000	-0.525596	-0.525596
5.690000	-0.525596	-0.525596
5.700000	-0.490173	-0.490173
5.710000	-0.480052	-0.480052
5.720000	-0.424386	-0.424386
5.730000	-0.399084	-0.399084
5.740000	-0.338357	-0.338357
5.750000	-0.307994	-0.307994
5.760000	-0.232086	-0.232086
5.770000	-0.201723	-0.201723
5.780000	-0.140997	-0.140997
5.790000	-0.105574	-0.105574
5.800000	-0.044847	-0.044847
5.810000	-0.019545	-0.019545
5.820000	0.041181	0.041181
5.830000	0.076605	0.076605
5.840000	0.132271	0.132271
5.850000	0.157573	0.157573
5.860000	0.208178	0.208178
5.870000	0.233481	0.233481
5.880000	0.279026	0.279026
5.890000	0.304328	0.304328
5.900000	0.344812	0.344812
5.910000	0.370115	0.370115
5.920000	0.415660	0.415660
5.930000	0.435902	0.435902
5.940000	0.451083	0.451083
5.950000	0.461204	0.461204
5.960000	0.491567	0.491567
5.970000	0.506749	0.506749
5.980000	0.537112	0.537112
5.990000	0.552294	0.552294
6.000000	0.577596	0.577596
6.010000	0.592778	0.592778
6.020000	0.613020	0.613020
6.030000	0.623141	0.623141
6.040000	0.643383	0.643383
6.050000	0.653504	0.653504
6.060000	0.678806	0.678806
6.070000	0.699049	0.699049
6.080000	0.729412	0.729412
6.090000	0.754714	0.754714
6.100000	0.774956	0.774956
6.110000	0.780017	0.780017
6.120000	0.810380	0.810380
6.130000	0.815440	0.815440
6.140000	0.840743	0.840743
6.150000	0.855925	0.855925
6.160000	0.881227	0.881227
6.170000	0.896409	0.896409
6.180000	0.911590	0.911590
6.190000	0.921711	0.921711
6.200000	0.947014	0.947014
6.210000	0.962195	0.962195
6.220000	0.972316	0.972316
6.230000	0.982437	0.982437
6.240000	0.987498	0.987498
6.250000	1.002680	1.002680
6.260000	1.002680	1.002680
6.270000	1.012801	1.012801
6.280000	1.022922	1.022922
6.290000	1.038103	1.038103
6.300000	1.053285	1.053285
6.310000	1.073527	1.073527
6.320000	1.083648	1.083648
6.330000	1.093769	1.093769
6.340000	1.093769	1.093769
6.350000	1.073527	1.073527
6.360000	0.957135	0.957135
6.370000	0.769896	0.769896
6.380000	0.491567	0.491567
6.390000	0.182876	0.182876
6.400000	-0.140997	-0.140997
6.410000	-0.439568	-0.439568
6.420000	-0.733078	-0.733078
6.430000	-0.975982	-0.975982
6.440000	-1.173343	-1.173343
6.450000	-1.330219	-1.330219
6.460000	-1.436489	-1.436489
6.470000	-1.482034	-1.482034
6.480000	-1.497216	-1.497216
6.490000	-1.466852	-1.466852
6.500000	-1.431429	-1.431429
6.510000	-1.350461	-1.350461
6.520000	-1.279613	-1.279613
6.530000	-1.173343	-1.173343
6.540000	-1.112616	-1.112616
6.550000	-1.031648	-1.031648
6.560000	-0.965861	-0.965861
6.570000	-0.900075	-0.900075
6.580000	-0.849469	-0.849469
6.590000	-0.808985	-0.808985
6.600000	-0.783683	-0.783683
6.610000	-0.717896	-0.717896
6.620000	-0.687533	-0.687533
6.630000	-0.636928	-0.636928
6.640000	-0.616686	-0.616686
6.650000	-0.571141	-0.571141
6.660000	-0.576202	-0.576202
6.670000	-0.540778	-0.540778
6.680000	-0.550899	-0.550899
6.690000	-0.530657	-0.530657
6.700000	-0.550899	-0.550899
6.710000	-0.535717	-0.535717
6.720000	-0.555960	-0.555960
6.730000	-0.535717	-0.535717
6.740000	-0.545838	-0.545838
6.750000	-0.525596	-0.525596
6.760000	-0.520536	-0.520536
6.770000	-0.480052	-0.480052
6.780000	-0.459810	-0.459810
6.790000	-0.399084	-0.399084
6.800000	-0.378841	-0.378841
6.810000	-0.302934	-0.302934
6.820000	-0.267510	-0.267510
6.830000	-0.196663	-0.196663
6.840000	-0.161239	-0.161239
6.850000	-0.095453	-0.095453
6.860000	-0.070150	-0.070150
6.870000	-0.004363	-0.004363
6.880000	0.026000	0.026000
6.890000	0.106968	0.106968
6.900000	0.122150	0.122150
6.910000	0.177815	0.177815
6.920000	0.187936	0.187936
6.930000	0.248663	0.248663
6.940000	0.258784	0.258784
6.950000	0.314449	0.314449
6.960000	0.319510	0.319510
6.970000	0.370115	0.370115
6.980000	0.365054	0.365054
6.990000	0.425781	0.425781
7.000000	0.420720	0.420720
7.010000	0.456144	0.456144
7.020000	0.451083	0.451083
7.030000	0.496628	0.496628
7.040000	0.491567	0.491567
7.050000	0.532051	0.532051
7.060000	0.521930	0.521930
7.070000	0.572536	0.572536
7.080000	0.567475	0.567475
7.090000	0.613020	0.613020
7.100000	0.602899	0.602899
7.110000	0.643383	0.643383
7.120000	0.633262	0.633262
7.130000	0.673746	0.673746
7.140000	0.668685	0.668685
7.150000	0.724351	0.724351
7.160000	0.709170	0.709170
7.170000	0.769896	0.769896
7.180000	0.764835	0.764835
7.190000	0.800259	0.800259
7.200000	0.785077	0.785077
7.210000	0.830622	0.830622
7.220000	0.815440	0.815440
7.230000	0.860985	0.860985
7.240000	0.840743	0.840743
7.250000	0.891348	0.891348
7.260000	0.876167	0.876167
7.270000	0.911590	0.911590
7.280000	0.901469	0.901469
7.290000	0.952074	0.952074
7.300000	0.931832	0.931832
7.310000	0.977377	0.977377
7.320000	0.936893	0.936893
7.330000	0.911590	0.911590
